MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,NJ,ECLFINANCE,SEC RED NCD 9.43% SR. VI,       963.00,       969.00,       969.00,       965.00,       969.00,                   445296.00,460,N, ,13,       970.00,       825.25
N,NJ,INDIGRID,SEC RE NCD 8.20% SR.V,      1027.74,      1027.70,      1029.80,      1025.26,      1028.80,                   686750.26,668,N, ,35,      1120.00,      1010.00
N,NJ,IRFC,TAX FREE  7.53% SR. 103 A,      1194.99,      1194.99,      1198.76,      1190.00,      1190.00,                   543476.30,455,N, ,8,      1287.53,      1169.00
N,NK,ECLFINANCE,SEC RED NCD 9.85% SR. VII,       980.00,       980.01,       985.00,       980.00,       985.00,                   123555.01,126,N, ,5,      1026.00,       860.00
N,NK,IRFC,TAX FREE7.50% SR.104 A,      1245.30,      1250.00,      1250.00,      1250.00,      1250.00,                    12500.00,10,N, ,1,      1376.97,      1225.00
N,NL,IIFL,SEC RE NCD 8.42% SR.V,       947.00,       945.10,       946.00,       945.00,       945.50,                   703716.00,744,N, ,15,      1000.00,       826.80
N,NN,TCFSL,UNSERENCD8.85%SRIVCIII&IV,      1145.00,      1145.00,      1145.00,      1145.00,      1145.00,                    11450.00,10,N, ,1,      1277.50,      1070.00
N,NO,ECLFINANCE,SEC RED NCD 9.95% SR. III,       995.26,      1000.00,      1003.00,      1000.00,      1003.00,                   275405.00,275,N, ,11,      1099.96,       885.00
N,NO,L&TFINANCE,SERENCD 9.0% SR.III OPII,      1030.00,      1035.00,      1035.00,      1034.00,      1034.00,                   123096.00,119,N, ,2,      1150.00,       960.20
N,NO,SREIBNPNCD,UNS RED NCD 9.25% SR. I,       155.00,       140.00,       140.00,       135.05,       140.00,                    14016.25,101,N, ,3,       448.98,       110.42
N,NP,SREIBNPNCD,UNS RED NCD 9.30% SR. II,       160.00,       179.98,       179.98,       179.98,       179.98,                      719.92,4,N, ,1,       413.90,       120.18
N,NQ,ECLFINANCE,SEC RED NCD SR. V,      1366.00,      1375.00,      1375.00,      1375.00,      1375.00,                    20625.00,15,N, ,1,      1418.00,      1060.00
N,NR,DHANILOANS,SEC RE NCD 0% SR.I,       950.10,       990.00,       990.00,       956.10,       956.10,                    68622.00,70,N, ,2,      1049.00,       901.00
N,NR,ECLFINANCE,SEC RED NCD 10.15% SR. VI,      1004.00,      1005.99,      1005.99,      1002.50,      1004.75,                   257218.20,256,N, ,15,      1100.00,       836.20
N,NS,ECLFINANCE,SEC RED NCD 10.6% SR. VII,       988.00,       987.00,       988.00,       982.00,       985.00,                   396659.00,402,N, ,11,      1188.00,       930.00
N,NS,IBULHSGFIN,SEC RE NCD 9.25% SR.VII,       957.00,       955.00,       955.00,       955.00,       955.00,                     8595.00,9,N, ,1,      1010.00,       822.80
N,NT,IBULHSGFIN,SEC RE NCD 8.89% SR.VIII,       980.00,       980.00,       980.00,       980.00,       980.00,                   102900.00,105,N, ,2,      1049.95,       805.50
N,NT,SREIBNPNCD,UNS RED NCD SR. VI,       148.00,       148.00,       148.00,       148.00,       148.00,                     2960.00,20,N, ,1,       935.00,       116.60
N,NU,DHANILOANS,SEC RE NCD 10.03% SR.IV,       949.00,       993.50,       993.50,       993.50,       993.50,                      993.50,1,N, ,1,      1050.00,       842.10
N,NU,L&TFINANCE,SERENCD 9.05% SR.VI OPII,      1080.00,      1084.00,      1084.00,      1084.00,      1084.00,                    54200.00,50,N, ,1,      1188.00,      1050.00
N,NV,DHANILOANS,SEC RE NCD 11% SR.V,       950.00,       970.00,       970.00,       970.00,       970.00,                   193030.00,199,N, ,4,      1005.00,       901.05
N,NW,IBULHSGFIN,UNSE RE NCD 9.35% SR.X,      1000.00,      1009.00,      1009.00,      1009.00,      1009.00,                     3027.00,3,N, ,1,      1020.00,       812.85
N,NX,DHANILOANS,SEC RE NCD 10.49% SR.VII,       985.21,      1001.00,      1001.00,       990.00,      1000.00,                   103454.00,104,N, ,9,      1174.50,       805.20
N,NY,L&TFINANCE,SE RE NCD 8.45% SR.I OPT2,      1045.00,      1041.00,      1041.00,      1041.00,      1041.00,                    10410.00,10,N, ,1,      1165.70,       880.20
N,W3,HDFC,HOUSING DVPT FIN CORP LTD,       421.85,       438.00,       450.00,       430.00,       433.05,                  6322500.00,14400,N, ,21,       995.00,       421.00
N,Y7,SREIBNPNCD,SEC RED NCD 8.65% SR. VI,       278.80,       271.00,       271.00,       271.00,       271.00,                    27100.00,100,N, ,1,       444.00,       200.00
N,Y8,SREIBNPNCD,SEC RED NCD 9.00% SR. VII,       280.00,       284.00,       284.00,       284.00,       284.00,                     5680.00,20,N, ,2,       441.22,       186.00
N,YG,IBULHSGFIN,SEC RE NCD 8.75% SR.I,       930.05,       970.00,       970.00,       970.00,       970.00,                     9700.00,10,N, ,1,       970.00,       910.00
N,YH,SRTRANSFIN,SEC RED NCD 8.93% SR. I,      1013.33,      1060.00,      1060.00,      1010.10,      1013.01,                   246098.38,238,N, ,66,      1070.00,       972.00
N,YK,SRTRANSFIN,SEC RED NCD 9.30% SR. IV,      1080.00,      1085.05,      1091.50,      1085.00,      1091.00,                   239673.25,220,N, ,7,      1127.90,       985.50
N,YO,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1006.25,      1004.25,      1019.00,      1004.25,      1018.00,                   421921.50,418,N, ,5,      1192.00,       991.00
N,YP,SRTRANSFIN,SEC RED NCD 9.30% SR. II,      1056.00,      1057.00,      1057.00,      1056.00,      1056.00,                   485860.00,460,N, ,7,      1100.00,       976.00
N,YS,SRTRANSFIN,SEC RED NCD 9.70% SR. V,      1105.00,      1096.00,      1096.10,      1096.00,      1096.10,                   109605.00,100,N, ,2,      1317.00,      1005.00
N,Z2,SRTRANSFIN,SEC RED NCD SR. VII,      1385.00,      1385.00,      1385.00,      1385.00,      1385.00,                    69250.00,50,N, ,1,      1500.00,      1215.00
N,Z3,SRTRANSFIN,SEC RED NCD 9.12% SR.I,       985.12,      1005.00,      1019.77,      1005.00,      1019.77,                   105064.31,104,N, ,5,      1140.00,       876.00
N,ZD,SRTRANSFIN,SEC RED NCD 8.52% SR.I,       986.00,      1013.99,      1013.99,      1013.99,      1013.99,                     1013.99,1,N, ,1,      1172.00,       970.01
 ,BT, , , , , , , , , , , , , , 
 ,BT, ,LIMITED PHYSICAL MARKET, , , , , , , , , , , , 
O,BL,GODREJAGRO,GODREJ AGROVET LIMITED,       460.00,       492.60,       492.60,       492.60,       492.60,               1970400000.00,4000000,N, ,1,       492.60,       492.60
 , , , , , , , , , , , , , , , 
 , , ,EXCHANGE TRADED FUND, , , , , , , , , , , , 
N,EQ,ABSLBANETF,BIRLASLAMC - ABSLBANETF,        33.25,        34.25,        34.39,        33.25,        34.29,                   177501.76,5245,N, ,115,       415.21,        29.00
N,EQ,ABSLNN50ET,BIRLASLAMC - ABSLNN50ET,        38.95,        40.25,        40.25,        39.00,        39.49,                   123301.12,3129,N, ,50,       520.00,        34.00
N,EQ,AUTOBEES,NIPPONAMC - NETFAUTO,       106.82,       108.48,       111.01,       107.00,       109.24,                  2410149.67,21980,N, ,216,       120.75,        92.01
N,EQ,AXISBNKETF,AXISAMC - AXISBNKETF,       333.68,       337.98,       344.21,       336.91,       344.16,                    62336.50,183,N, ,35,       449.40,       323.12
N,EQ,AXISBPSETF,AXISAMC - AXISBPSETF,        10.25,        10.36,        10.36,        10.22,        10.34,                    70214.55,6793,N, ,710,        12.00,         9.06
N,EQ,AXISCETF,AXISAMC - AXISCETF,        66.36,        66.40,        68.43,        66.40,        68.25,                    65045.38,978,N, ,17,        81.00,        60.00
N,EQ,AXISGOLD,AXIS MF - AXIS GOLD ETF,        43.59,        43.95,        44.25,        43.63,        44.09,                 21459378.13,485870,N, ,998,        48.50,        36.10
N,EQ,AXISHCETF,AXISAMC - AXISHCETF,        79.09,        78.25,        80.95,        78.25,        79.47,                    84379.84,1057,N, ,113,       105.00,        66.00
N,EQ,AXISNIFTY,AXISAMC - AXISNIFTY,       168.06,       170.00,       172.09,       169.00,       171.84,                   409393.76,2397,N, ,142,       212.22,       152.56
N,EQ,AXISTECETF,AXISAMC - AXISTECETF,       291.17,       299.90,       299.90,       285.05,       292.13,                  1608331.22,5543,N, ,158,       437.10,       253.30
N,EQ,BANKBEES,NIP IND ETF BANK BEES,       336.42,       337.10,       346.00,       337.10,       345.28,                249824661.37,727852,N, ,11199,       434.88,       324.08
N,EQ,BBETF0432,EDELAMC - BBETF0432,       984.86,       984.00,       984.00,       979.08,       981.51,                  1234679.09,1258,N, ,38,      1156.00,       976.11
N,EQ,BSLGOLDETF,ADITYBIRLA SL GOLD ETF-GR,        45.87,        46.15,        46.50,        45.72,        46.15,                   197271.11,4273,N, ,158,      4729.10,        42.60
N,EQ,BSLNIFTY,ADITYBIRLA SL NIF ETF-GR,        17.66,        17.94,        18.15,        17.66,        18.10,                   406453.77,22588,N, ,523,       214.20,        17.50
N,EQ,BSLSENETFG,BIRLASLAMC - BSLSENETFG,        50.62,        51.65,        52.30,        50.62,        51.75,                   110217.15,2132,N, ,103,       664.99,        43.65
N,EQ,CONSUMBEES,NIP IND ETF CONSUMPTION,        72.13,        72.15,        74.43,        72.15,        73.65,                   192626.34,2627,N, ,117,        86.00,        61.05
N,EQ,CPSEETF,CPSE ETF,        34.46,        34.46,        35.25,        34.46,        34.98,                 50740526.61,1452663,N, ,2287,        38.80,        24.30
N,EQ,DIVOPPBEES,NIP IND ETF DIV OPP,        42.60,        43.29,        50.30,        42.65,        43.27,                   995527.83,22133,N, ,205,        51.20,        36.50
N,EQ,DSPN50ETF,DSPAMC - DSPN50ETF,       159.03,       160.00,       162.80,       160.00,       162.00,                  2344554.85,14543,N, ,24,       184.00,       156.50
N,EQ,DSPNEWETF,DSPAMC - DSPNEWETF,       182.73,       186.00,       186.60,       183.25,       186.59,                   380558.90,2049,N, ,69,       209.85,       158.90
N,EQ,DSPQ50ETF,DSPAMC - DSPQ50ETF,       154.00,       158.65,       158.65,       155.00,       156.25,                   541637.23,3478,N, ,82,       189.00,       151.01
N,EQ,EBBETF0423,EDELAMC - EBBETF0423,      1168.87,      1168.87,      1170.00,      1165.11,      1165.32,                 12867727.72,11041,N, ,98,      1187.95,      1083.37
N,EQ,EBBETF0425,EDELAMC - EBBETF0425,      1061.66,      1062.00,      1067.00,      1059.60,      1063.83,                 18354646.04,17268,N, ,100,      1170.00,      1005.00
N,EQ,EBBETF0430,EDELAMC - EBBETF0430,      1168.54,      1174.00,      1174.00,      1166.10,      1171.95,                 17852839.07,15250,N, ,150,      1247.90,      1100.00
N,EQ,EBBETF0431,EDELAMC - EBBETF0431,      1037.10,      1036.10,      1039.99,      1036.10,      1039.10,                  7809169.97,7519,N, ,111,      1143.10,      1030.00
N,EQ,GILT5YBEES,RELCAPAMC - NETFGILT5Y,        48.80,        49.29,        49.34,        48.07,        48.94,                  3696481.74,75658,N, ,224,        59.40,        41.99
N,EQ,GOLDBEES,NIP IND ETF GOLD BEES,        43.59,        43.35,        43.98,        43.35,        43.92,                 63321564.32,1442916,N, ,11623,        52.45,        35.80
N,EQ,GOLDSHARE,UTI GOLD ETF,        43.40,        43.80,        43.80,        41.20,        43.70,                  2292250.30,52593,N, ,272,        46.95,        36.30
N,EQ,HBANKETF,HDFCAMC - HBANKETF,       335.58,       336.20,       342.00,       336.20,       341.90,                  1097387.88,3216,N, ,99,       419.95,       305.90
N,EQ,HDFCMFGETF,HDFC GOLD ETF,        44.71,        44.99,        45.34,        44.75,        45.14,                 26369412.60,584557,N, ,716,        49.70,        39.00
N,EQ,HDFCNIFETF,HDFCAMC - HDFCNIFETF,       170.29,       180.50,       180.50,       172.00,       174.88,                  6079468.75,34996,N, ,373,       230.00,       149.00
N,EQ,HDFCSENETF,HDFCAMC - HDFCSENETF,       572.67,       580.98,       583.50,       574.67,       581.83,                  1784625.08,3071,N, ,157,       704.92,       487.40
N,EQ,HEALTHY,BIRLASLAMC - HEALTHY,         7.74,         7.95,         8.00,         7.77,         7.99,                    88934.39,11154,N, ,294,        10.41,         7.00
N,EQ,HNGSNGBEES,NIP IND ETF HANGSENG BEES,       296.97,       299.50,       302.80,       296.50,       299.96,                   162829.09,544,N, ,90,       369.32,       264.55
N,EQ,IBMFNIFTY,IBULLSAMC - IBMFNIFTY,       166.56,       171.55,       173.65,       168.10,       172.71,                    89959.26,523,N, ,50,       200.00,       142.95
N,EQ,ICICI500,ICICIPRAMC - ICICI500,        22.59,        22.25,        23.25,        22.00,        23.06,                   624569.14,27086,N, ,327,       283.80,        22.00
N,EQ,ICICI5GSEC,ICICIPRAMC - ICICI5GSEC,        51.00,        50.80,        51.00,        50.00,        51.00,                     4168.00,82,N, ,25,        51.15,        50.00
N,EQ,ICICIALPLV,ICICIPRAMC - ICICIALPLV,       154.70,       154.70,       158.80,       154.01,       157.85,                 12783000.60,81178,N, ,297,       197.60,       146.71
N,EQ,ICICIAUTO,ICICIPRAMC - ICICIAUTO,       106.75,       107.30,       109.99,       107.30,       109.04,                   156394.92,1431,N, ,81,       124.40,        92.90
N,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,        47.10,        48.29,        48.29,        47.20,        48.04,                  4802245.69,100034,N, ,1164,        52.60,        34.70
N,EQ,ICICIBANKN,ICICIPRAMC - IPRU5008,       332.41,       328.30,       342.53,       328.30,       341.91,                  2009975.73,5923,N, ,139,       449.70,       297.20
N,EQ,ICICIBANKP,ICICIPRAMC - ICICIBANKP,       167.96,       169.00,       172.90,       169.00,       172.67,                  1861783.48,10883,N, ,104,       227.70,       161.60
N,EQ,ICICICONSU,ICICIPRAMC - ICICICONSU,        66.73,        67.00,        68.30,        67.00,        68.00,                   113304.89,1665,N, ,33,        82.25,        57.01
N,EQ,ICICIFMCG,ICICIPRAMC - ICICIFMCG,       379.31,       380.00,       389.10,       377.50,       387.47,                 15128292.68,38979,N, ,212,       437.00,       338.00
N,EQ,ICICIGOLD,ICICI PRUDENTIAL GOLD ETF,        44.73,        44.73,        45.23,        44.73,        45.02,                 44943581.85,996243,N, ,1603,        51.60,        37.10
N,EQ,ICICILIQ,ICICIPRAMC - ICICILIQ,       999.99,      1000.00,      1000.01,       999.99,      1000.00,                126246189.82,126246,N, ,196,      1058.36,       971.50
N,EQ,ICICILOVOL,ICICI PR NIF LW VL 30 ETF,       129.38,       131.00,       134.00,       128.16,       132.55,                 37283803.73,281376,N, ,563,       157.90,       110.90
N,EQ,ICICIM150,ICICIPRAMC - ICICIM150,       104.47,       106.97,       106.97,       105.01,       105.79,                  1291961.40,12206,N, ,244,       132.70,        92.90
N,EQ,ICICIMCAP,ICICI PRUD MIDCAP SEL ETF,        92.47,        94.27,        94.27,        92.47,        93.21,                   798777.00,8583,N, ,203,       117.95,        77.10
N,EQ,ICICINF100,ICICI PRUD NIFTY 100 ETF,       174.68,       174.68,       179.10,       174.62,       178.98,                   360887.04,2024,N, ,157,       208.00,       143.40
N,EQ,ICICINIFTY,ICICI PRUD NIFTY ETF,       170.72,       173.30,       175.50,       172.20,       175.07,                 21499062.41,123380,N, ,3241,       231.30,       151.50
N,EQ,ICICINV20,ICICI PRUDENTIAL NV20 ETF,        89.13,        90.97,        90.99,        89.01,        90.98,                  2857988.32,31574,N, ,743,       112.10,        69.30
N,EQ,ICICINXT50,ICICIPRAMC - ICICINXT50,        39.15,        41.47,        41.47,        39.20,        39.72,                  2082407.37,52429,N, ,552,        50.97,        33.20
N,EQ,ICICIPHARM,ICICIPRAMC - ICICIPHARM,        77.71,        79.00,        80.99,        78.00,        80.75,                   630943.22,7970,N, ,105,       105.00,        71.99
N,EQ,ICICISENSX,ICICI PRUD SENSEX ETF,       577.43,       585.98,       592.45,       580.02,       590.13,                  2084061.07,3549,N, ,143,       700.00,       525.00
N,EQ,ICICISILVE,ICICIPRAMC - ICICISILVE,        62.75,        63.00,        64.05,        63.00,        64.00,                 14127086.29,221081,N, ,1126,        79.50,        60.50
N,EQ,ICICITECH,ICICIPRAMC - ICICITECH,       289.98,       307.15,       307.15,       290.05,       294.42,                114673873.38,391643,N, ,801,       419.70,       253.05
N,EQ,IDBIGOLD,IDBI MF - IDBI GOLD ETF,      4647.95,      4622.05,      4699.50,      4622.05,      4693.00,                    98025.80,21,N, ,16,      5364.05,      4200.10
